Question_Index,Query,Method,Pearson,Spearman,Num_Items
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,WSS64,0.9414116582788029,0.6242424242424242,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,BetaShap (U)64,0.9649731246487316,0.8787878787878788,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,TMC64,0.9441775517201607,0.9393939393939393,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,ContextCite100,0.9656026842898896,0.8303030303030302,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,WSS100,0.96560268428989,0.8303030303030302,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,BetaShap (U)100,0.8905499567276018,0.7575757575757575,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,TMC100,0.9707467973290418,0.9515151515151514,10
21,List genes that have been found mutated in CMT1A (Charcot-Marie-Tooth disease type 1 A).,LOO,0.5981100080648594,0.8085143730944859,10
22,What are the targets of avapritinib?,ContextCite32,0.5770420081603032,0.2727272727272727,10
22,What are the targets of avapritinib?,WSS32,0.5770420081602999,0.2727272727272727,10
22,What are the targets of avapritinib?,BetaShap (U)32,-0.15371551995892366,0.17575757575757575,10
22,What are the targets of avapritinib?,TMC32,0.005895098784089468,0.19999999999999998,10
22,What are the targets of avapritinib?,ContextCite64,0.6488601674061198,0.4787878787878787,10
22,What are the targets of avapritinib?,WSS64,0.6488601674061153,0.4787878787878787,10
22,What are the targets of avapritinib?,BetaShap (U)64,-0.36316822302100626,-0.24848484848484845,10
22,What are the targets of avapritinib?,TMC64,0.21421979674971375,0.43030303030303024,10
22,What are the targets of avapritinib?,ContextCite100,0.8049349899873237,0.8060606060606059,10
22,What are the targets of avapritinib?,WSS100,0.8049349899873248,0.8060606060606059,10
22,What are the targets of avapritinib?,BetaShap (U)100,0.38638309791638387,-0.17575757575757575,10
22,What are the targets of avapritinib?,TMC100,0.4475190330484467,0.4787878787878787,10
22,What are the targets of avapritinib?,LOO,0.39972684652991397,0.56535215562246,10
23,What is the function of Circular RNA (circRNA)?,ContextCite32,0.9090155698224164,0.8303030303030302,10
23,What is the function of Circular RNA (circRNA)?,WSS32,0.909015569822417,0.8303030303030302,10
23,What is the function of Circular RNA (circRNA)?,BetaShap (U)32,0.7477111367239936,0.4666666666666666,10
23,What is the function of Circular RNA (circRNA)?,TMC32,0.7996314697259301,0.7212121212121211,10
23,What is the function of Circular RNA (circRNA)?,ContextCite64,0.874028637599759,0.709090909090909,10
23,What is the function of Circular RNA (circRNA)?,WSS64,0.8740286375997595,0.709090909090909,10
23,What is the function of Circular RNA (circRNA)?,BetaShap (U)64,0.9224042520598517,0.6606060606060605,10
23,What is the function of Circular RNA (circRNA)?,TMC64,0.9750362518671386,0.9151515151515152,10
23,What is the function of Circular RNA (circRNA)?,ContextCite100,0.9108385821679801,0.7575757575757575,10
23,What is the function of Circular RNA (circRNA)?,WSS100,0.9108385821679807,0.7575757575757575,10
23,What is the function of Circular RNA (circRNA)?,BetaShap (U)100,0.9552643478364341,0.7939393939393938,10
23,What is the function of Circular RNA (circRNA)?,TMC100,0.9551503535459271,0.9636363636363635,10
23,What is the function of Circular RNA (circRNA)?,LOO,0.32733195799661363,0.35258521533443743,10
24,Where is X-ray free electron laser used?,ContextCite32,0.8941167698516,0.6727272727272726,10
24,Where is X-ray free electron laser used?,WSS32,0.894116769851601,0.6727272727272726,10
24,Where is X-ray free electron laser used?,BetaShap (U)32,-0.1727968907928457,-0.2606060606060606,10
24,Where is X-ray free electron laser used?,TMC32,0.4530446368515023,0.5151515151515151,10
24,Where is X-ray free electron laser used?,ContextCite64,0.95138475272001,0.7939393939393938,10
24,Where is X-ray free electron laser used?,WSS64,0.9513847527200104,0.7939393939393938,10
24,Where is X-ray free electron laser used?,BetaShap (U)64,0.042978955137421976,-0.01818181818181818,10
24,Where is X-ray free electron laser used?,TMC64,0.6028359503629945,0.7818181818181817,10
24,Where is X-ray free electron laser used?,ContextCite100,0.9554398459326379,0.8060606060606059,10
24,Where is X-ray free electron laser used?,WSS100,0.9554398459326381,0.8060606060606059,10
24,Where is X-ray free electron laser used?,BetaShap (U)100,0.08658732323244088,0.11515151515151514,10
24,Where is X-ray free electron laser used?,TMC100,0.6488448993329524,0.8666666666666665,10
24,Where is X-ray free electron laser used?,LOO,0.18330303040806595,0.37690143708164003,10
25,What is holoprosencephaly?,ContextCite32,0.7942587125222673,0.7818181818181817,10
25,What is holoprosencephaly?,WSS32,0.794258712522266,0.7818181818181817,10
25,What is holoprosencephaly?,BetaShap (U)32,0.6379627857602688,0.6848484848484848,10
25,What is holoprosencephaly?,TMC32,0.4538006971943914,0.2727272727272727,10
25,What is holoprosencephaly?,ContextCite64,0.6335859334660456,0.6242424242424242,10
25,What is holoprosencephaly?,WSS64,0.633585933466045,0.6242424242424242,10
25,What is holoprosencephaly?,BetaShap (U)64,0.8647131469367857,0.7696969696969697,10
25,What is holoprosencephaly?,TMC64,0.8098272222009195,0.7454545454545454,10
25,What is holoprosencephaly?,ContextCite100,0.6108236332211913,0.5272727272727272,10
25,What is holoprosencephaly?,WSS100,0.6108236332211905,0.5272727272727272,10
25,What is holoprosencephaly?,BetaShap (U)100,0.8049723989581713,0.8424242424242423,10
25,What is holoprosencephaly?,TMC100,0.8222074498938504,0.7454545454545454,10
25,What is holoprosencephaly?,LOO,0.40146346549843004,0.2796365500928297,10
26,What is Pseudomelanosis duodeni?,ContextCite32,0.42906439721915834,0.3696969696969697,10
26,What is Pseudomelanosis duodeni?,WSS32,0.42906439721915834,0.3696969696969697,10
26,What is Pseudomelanosis duodeni?,BetaShap (U)32,0.0751990208526619,0.29696969696969694,10
26,What is Pseudomelanosis duodeni?,TMC32,0.5279750407881084,0.29696969696969694,10
26,What is Pseudomelanosis duodeni?,ContextCite64,0.8080771225528218,0.6363636363636362,10
26,What is Pseudomelanosis duodeni?,WSS64,0.8080771225528235,0.6363636363636362,10
26,What is Pseudomelanosis duodeni?,BetaShap (U)64,0.14570610841140866,0.18787878787878787,10
26,What is Pseudomelanosis duodeni?,TMC64,0.5650673930507868,0.3939393939393939,10
26,What is Pseudomelanosis duodeni?,ContextCite100,0.8605109826978262,0.7575757575757575,10
26,What is Pseudomelanosis duodeni?,WSS100,0.8605109826978298,0.7575757575757575,10
26,What is Pseudomelanosis duodeni?,BetaShap (U)100,0.25010360656966896,0.18787878787878787,10
26,What is Pseudomelanosis duodeni?,TMC100,0.824193154114384,0.7454545454545454,10
26,What is Pseudomelanosis duodeni?,LOO,0.5165924423299713,0.5045616012544536,10
27,Which genes are regulated by TRalpha2  in the heart?,ContextCite32,0.8895226340540435,0.7939393939393938,10
27,Which genes are regulated by TRalpha2  in the heart?,WSS32,0.8895226340540432,0.7939393939393938,10
27,Which genes are regulated by TRalpha2  in the heart?,BetaShap (U)32,0.6201775132026579,0.16363636363636364,10
27,Which genes are regulated by TRalpha2  in the heart?,TMC32,0.6465812592650221,0.2121212121212121,10
27,Which genes are regulated by TRalpha2  in the heart?,ContextCite64,0.9497910271152539,0.7333333333333332,10
27,Which genes are regulated by TRalpha2  in the heart?,WSS64,0.9497910271152529,0.7333333333333332,10
27,Which genes are regulated by TRalpha2  in the heart?,BetaShap (U)64,0.7832863163110787,0.12727272727272726,10
27,Which genes are regulated by TRalpha2  in the heart?,TMC64,0.9597089627351311,0.7333333333333332,10
27,Which genes are regulated by TRalpha2  in the heart?,ContextCite100,0.9838940732959065,0.8303030303030302,10
27,Which genes are regulated by TRalpha2  in the heart?,WSS100,0.9838940732959063,0.8303030303030302,10
27,Which genes are regulated by TRalpha2  in the heart?,BetaShap (U)100,0.7756312809278976,0.34545454545454546,10
27,Which genes are regulated by TRalpha2  in the heart?,TMC100,0.9750864278758574,0.8060606060606059,10
27,Which genes are regulated by TRalpha2  in the heart?,LOO,0.8108732700773993,0.21276694028802262,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite32,0.7003764096245744,0.6363636363636362,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS32,0.7003764096245755,0.6363636363636362,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,BetaShap (U)32,0.9157963924912238,0.8545454545454544,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,TMC32,0.9293183753839043,0.5272727272727272,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite64,0.8143278806433462,0.7454545454545454,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS64,0.8143278806433486,0.7454545454545454,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,BetaShap (U)64,0.12313184950262673,0.309090909090909,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,TMC64,0.7800745975826704,0.5393939393939393,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,ContextCite100,0.832186828613605,0.4545454545454545,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,WSS100,0.8321868286136013,0.4545454545454545,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,BetaShap (U)100,0.14178612206693567,0.35757575757575755,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,TMC100,0.6177713243707296,0.07878787878787878,10
28,What is the multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19?,LOO,-0.33304681647116025,-0.309090909090909,10
29,Has ubrogepant entered clinical phase III trials?,ContextCite32,0.9215991565995596,0.8181818181818182,10
29,Has ubrogepant entered clinical phase III trials?,WSS32,0.9215991565995604,0.8181818181818182,10
29,Has ubrogepant entered clinical phase III trials?,BetaShap (U)32,0.603829852482924,0.3696969696969697,10
29,Has ubrogepant entered clinical phase III trials?,TMC32,0.5944356572454321,0.4787878787878787,10
29,Has ubrogepant entered clinical phase III trials?,ContextCite64,0.9172417203677898,0.8181818181818182,10
29,Has ubrogepant entered clinical phase III trials?,WSS64,0.9172417203677892,0.8181818181818182,10
29,Has ubrogepant entered clinical phase III trials?,BetaShap (U)64,0.5869409408053595,0.5636363636363636,10
29,Has ubrogepant entered clinical phase III trials?,TMC64,0.7833108692499184,0.6363636363636362,10
29,Has ubrogepant entered clinical phase III trials?,ContextCite100,0.9678861493549042,0.9636363636363635,10
29,Has ubrogepant entered clinical phase III trials?,WSS100,0.967886149354904,0.9636363636363635,10
29,Has ubrogepant entered clinical phase III trials?,BetaShap (U)100,0.42897346119924135,0.4545454545454545,10
29,Has ubrogepant entered clinical phase III trials?,TMC100,0.8864062094183163,0.6969696969696969,10
29,Has ubrogepant entered clinical phase III trials?,LOO,0.8729019058402038,0.6969696969696969,10
30,List the deadliest viruses in the world.,ContextCite32,0.800926487501219,0.5515151515151515,10
30,List the deadliest viruses in the world.,WSS32,0.80092648750122,0.5515151515151515,10
30,List the deadliest viruses in the world.,BetaShap (U)32,0.6182678396391993,0.43030303030303024,10
30,List the deadliest viruses in the world.,TMC32,0.7855323653241326,0.29696969696969694,10
30,List the deadliest viruses in the world.,ContextCite64,0.8998167127630254,0.7333333333333332,10
30,List the deadliest viruses in the world.,WSS64,0.8998167127630273,0.7333333333333332,10
30,List the deadliest viruses in the world.,BetaShap (U)64,0.45647925396722566,0.33333333333333326,10
30,List the deadliest viruses in the world.,TMC64,0.945736473245757,0.7212121212121211,10
30,List the deadliest viruses in the world.,ContextCite100,0.9704926108164549,0.8181818181818182,10
30,List the deadliest viruses in the world.,WSS100,0.9704926108164547,0.8181818181818182,10
30,List the deadliest viruses in the world.,BetaShap (U)100,0.15745044614293366,-0.06666666666666665,10
30,List the deadliest viruses in the world.,TMC100,0.9283986027126766,0.8060606060606059,10
30,List the deadliest viruses in the world.,LOO,0.9714450555108803,0.7575757575757575,10
31,Which interleukin receptors are targeted with rilonacept?,ContextCite32,0.8647107572007868,0.7818181818181817,10
31,Which interleukin receptors are targeted with rilonacept?,WSS32,0.864710757200787,0.7818181818181817,10
31,Which interleukin receptors are targeted with rilonacept?,BetaShap (U)32,0.3989078323972608,0.5515151515151515,10
31,Which interleukin receptors are targeted with rilonacept?,TMC32,0.4077385336150253,0.8060606060606059,10
31,Which interleukin receptors are targeted with rilonacept?,ContextCite64,0.9286000301488052,0.7939393939393938,10
31,Which interleukin receptors are targeted with rilonacept?,WSS64,0.928600030148805,0.7939393939393938,10
31,Which interleukin receptors are targeted with rilonacept?,BetaShap (U)64,0.44125858169999166,0.6242424242424242,10
31,Which interleukin receptors are targeted with rilonacept?,TMC64,0.6964442028688885,0.8666666666666665,10
31,Which interleukin receptors are targeted with rilonacept?,ContextCite100,0.9819284646049871,0.8909090909090909,10
31,Which interleukin receptors are targeted with rilonacept?,WSS100,0.9819284646049866,0.8909090909090909,10
31,Which interleukin receptors are targeted with rilonacept?,BetaShap (U)100,0.7401784779009152,0.7212121212121211,10
31,Which interleukin receptors are targeted with rilonacept?,TMC100,0.8453516910505261,0.8424242424242423,10
31,Which interleukin receptors are targeted with rilonacept?,LOO,0.3518594490253343,0.34545454545454546,10
32,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite32,0.9075902266786122,0.8303030303030302,10
32,Which are the enzymes involved in the control of tubulin acetylation?,WSS32,0.9075902266786123,0.8303030303030302,10
32,Which are the enzymes involved in the control of tubulin acetylation?,BetaShap (U)32,0.7160651977408138,0.7454545454545454,10
32,Which are the enzymes involved in the control of tubulin acetylation?,TMC32,0.6611417898582245,0.7818181818181817,10
32,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite64,0.9274020492342747,0.8181818181818182,10
32,Which are the enzymes involved in the control of tubulin acetylation?,WSS64,0.927402049234275,0.8181818181818182,10
32,Which are the enzymes involved in the control of tubulin acetylation?,BetaShap (U)64,0.9372937547343235,0.8545454545454544,10
32,Which are the enzymes involved in the control of tubulin acetylation?,TMC64,0.8667292027374472,0.8787878787878788,10
32,Which are the enzymes involved in the control of tubulin acetylation?,ContextCite100,0.9519801873511807,0.8666666666666665,10
32,Which are the enzymes involved in the control of tubulin acetylation?,WSS100,0.95198018735118,0.8666666666666665,10
32,Which are the enzymes involved in the control of tubulin acetylation?,BetaShap (U)100,0.9038879707589137,0.709090909090909,10
32,Which are the enzymes involved in the control of tubulin acetylation?,TMC100,0.9595140114481276,0.9636363636363635,10
32,Which are the enzymes involved in the control of tubulin acetylation?,LOO,0.47102515035444525,0.04863244349440517,10
33,Which company produces Eligard?,ContextCite32,0.9943701543958187,0.9878787878787878,10
33,Which company produces Eligard?,WSS32,0.9943701543958187,0.9878787878787878,10
33,Which company produces Eligard?,BetaShap (U)32,0.9396710069545033,0.7575757575757575,10
33,Which company produces Eligard?,TMC32,0.9919083872244733,0.8787878787878788,10
33,Which company produces Eligard?,ContextCite64,0.9991868294903437,0.9757575757575757,10
33,Which company produces Eligard?,WSS64,0.999186829490344,0.9757575757575757,10
33,Which company produces Eligard?,BetaShap (U)64,0.9367927738468728,0.7333333333333332,10
33,Which company produces Eligard?,TMC64,0.9928364588985098,0.9757575757575757,10
33,Which company produces Eligard?,ContextCite100,0.9983940678731047,0.8424242424242423,10
33,Which company produces Eligard?,WSS100,0.9983940678731048,0.8424242424242423,10
33,Which company produces Eligard?,BetaShap (U)100,0.9650619870380857,0.7212121212121211,10
33,Which company produces Eligard?,TMC100,0.9971242490461861,0.9757575757575757,10
33,Which company produces Eligard?,LOO,0.9848525821016787,0.03039527718400323,10
34,Are TAMs good anticancer therapeutic targets?,ContextCite32,0.7975831203456321,0.8181818181818182,10
34,Are TAMs good anticancer therapeutic targets?,WSS32,0.7975831203456311,0.8181818181818182,10
34,Are TAMs good anticancer therapeutic targets?,BetaShap (U)32,0.7232109175993096,0.6848484848484848,10
34,Are TAMs good anticancer therapeutic targets?,TMC32,0.8203364386421014,0.6606060606060605,10
34,Are TAMs good anticancer therapeutic targets?,ContextCite64,0.8413817710859937,0.6848484848484848,10
34,Are TAMs good anticancer therapeutic targets?,WSS64,0.8413817710859944,0.6848484848484848,10
34,Are TAMs good anticancer therapeutic targets?,BetaShap (U)64,0.8606554758891671,0.7454545454545454,10
34,Are TAMs good anticancer therapeutic targets?,TMC64,0.9624485039772426,0.8909090909090909,10
34,Are TAMs good anticancer therapeutic targets?,ContextCite100,0.9137278597104123,0.8545454545454544,10
34,Are TAMs good anticancer therapeutic targets?,WSS100,0.9137278597104114,0.8545454545454544,10
34,Are TAMs good anticancer therapeutic targets?,BetaShap (U)100,0.7228704065722535,0.7818181818181817,10
34,Are TAMs good anticancer therapeutic targets?,TMC100,0.9877807147987823,0.8909090909090909,10
34,Are TAMs good anticancer therapeutic targets?,LOO,-0.011616593797962057,-0.32218993815043423,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite32,0.7949445105410469,0.6,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS32,0.7949445105410472,0.6,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)32,0.8262319091458166,0.8181818181818182,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC32,0.8098292704343273,0.8424242424242423,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite64,0.8151841374799984,0.5151515151515151,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS64,0.8151841374799985,0.5151515151515151,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)64,0.8491951892893108,0.8303030303030302,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC64,0.8858459239105329,0.8545454545454544,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,ContextCite100,0.894002237906693,0.8909090909090909,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,WSS100,0.894002237906693,0.8909090909090909,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,BetaShap (U)100,0.8063969109523633,0.7696969696969697,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,TMC100,0.9503455416369458,0.9030303030303028,10
35,Is Growth factor independence 1b (GFI1B) important for hematopoiesis?,LOO,0.46663988671421053,0.4666666666666666,10
36,What is measured through the NOMe-Seq methodology?,ContextCite32,0.9948999312002874,0.6848484848484848,10
36,What is measured through the NOMe-Seq methodology?,WSS32,0.9948999312002873,0.6848484848484848,10
36,What is measured through the NOMe-Seq methodology?,BetaShap (U)32,0.9657980508896093,0.3939393939393939,10
36,What is measured through the NOMe-Seq methodology?,TMC32,0.9861285310980973,0.6121212121212121,10
36,What is measured through the NOMe-Seq methodology?,ContextCite64,0.9977339569298718,0.8666666666666665,10
36,What is measured through the NOMe-Seq methodology?,WSS64,0.9977339569298719,0.8666666666666665,10
36,What is measured through the NOMe-Seq methodology?,BetaShap (U)64,0.9613357177039306,0.7696969696969697,10
36,What is measured through the NOMe-Seq methodology?,TMC64,0.9966726477100506,0.9515151515151514,10
36,What is measured through the NOMe-Seq methodology?,ContextCite100,0.9987410682078653,0.9636363636363635,10
36,What is measured through the NOMe-Seq methodology?,WSS100,0.9987410682078653,0.9636363636363635,10
36,What is measured through the NOMe-Seq methodology?,BetaShap (U)100,0.9576257663248752,0.8303030303030302,10
36,What is measured through the NOMe-Seq methodology?,TMC100,0.9983953588985247,0.9272727272727272,10
36,What is measured through the NOMe-Seq methodology?,LOO,0.9842297775953536,0.12727272727272726,10
37,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite32,0.929913401570942,0.8909090909090909,10
37,What is known about the Digit Ratio (2D:4D) cancer?,WSS32,0.9299134015709417,0.8909090909090909,10
37,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)32,0.6861452025093517,0.4424242424242424,10
37,What is known about the Digit Ratio (2D:4D) cancer?,TMC32,0.8830208043967916,0.8181818181818182,10
37,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite64,0.9025859951279418,0.6969696969696969,10
37,What is known about the Digit Ratio (2D:4D) cancer?,WSS64,0.9025859951279426,0.6969696969696969,10
37,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)64,0.8129263753425997,0.8060606060606059,10
37,What is known about the Digit Ratio (2D:4D) cancer?,TMC64,0.973282778279025,0.9757575757575757,10
37,What is known about the Digit Ratio (2D:4D) cancer?,ContextCite100,0.9748347213266533,0.9636363636363635,10
37,What is known about the Digit Ratio (2D:4D) cancer?,WSS100,0.9748347213266536,0.9636363636363635,10
37,What is known about the Digit Ratio (2D:4D) cancer?,BetaShap (U)100,0.701405195081723,0.8060606060606059,10
37,What is known about the Digit Ratio (2D:4D) cancer?,TMC100,0.9742750251324824,0.9878787878787878,10
37,What is known about the Digit Ratio (2D:4D) cancer?,LOO,0.7571743891490157,0.5349568784384567,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,ContextCite32,0.9287297996350168,0.6848484848484848,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,WSS32,0.9287297996350167,0.6848484848484848,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,BetaShap (U)32,0.7293660661981454,0.8424242424242423,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,TMC32,0.8466322941236608,0.8666666666666665,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,ContextCite64,0.9432913384523564,0.6969696969696969,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,WSS64,0.9432913384523568,0.6969696969696969,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,BetaShap (U)64,0.6298303500222228,0.6484848484848483,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,TMC64,0.782069806858402,0.8666666666666665,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,ContextCite100,0.959014874225643,0.7454545454545454,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,WSS100,0.9590148742256426,0.7454545454545454,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,BetaShap (U)100,0.5716750746789759,0.6,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,TMC100,0.9525089648305668,0.9757575757575757,10
38,Which IDH inhibitors by Agios Pharmaceuticals have been approved by the FDA?,LOO,0.9488955125305999,0.9483326481409007,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",ContextCite32,0.4362589033020881,0.4666666666666666,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",WSS32,0.43625890330208816,0.4666666666666666,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",BetaShap (U)32,0.708894853987417,0.09090909090909088,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",TMC32,0.5260169912238313,0.4666666666666666,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",ContextCite64,0.7804407151809887,0.7212121212121211,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",WSS64,0.7804407151809868,0.7212121212121211,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",BetaShap (U)64,0.720108230090551,0.12727272727272726,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",TMC64,0.6734117350128301,0.5393939393939393,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",ContextCite100,0.8483157418791223,0.8787878787878788,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",WSS100,0.8483157418791224,0.8787878787878788,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",BetaShap (U)100,0.8036670997333197,0.309090909090909,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",TMC100,0.7547313081617057,0.6,10
39,"How is connected ""isolated Non-compaction cardiomyopathy"" with dilated cardiomyopathy?",LOO,0.14271451426388254,-0.18787878787878787,10
40,Which human gene encode for DNA polymerase θ?,ContextCite32,0.9743205302647504,0.6242424242424242,10
40,Which human gene encode for DNA polymerase θ?,WSS32,0.9743205302647503,0.6242424242424242,10
40,Which human gene encode for DNA polymerase θ?,BetaShap (U)32,0.9711873899925199,0.3939393939393939,10
40,Which human gene encode for DNA polymerase θ?,TMC32,0.9902216927005633,0.6,10
40,Which human gene encode for DNA polymerase θ?,ContextCite64,0.9922670568176142,0.7575757575757575,10
40,Which human gene encode for DNA polymerase θ?,WSS64,0.992267056817614,0.7575757575757575,10
40,Which human gene encode for DNA polymerase θ?,BetaShap (U)64,0.981242469139954,0.7939393939393938,10
40,Which human gene encode for DNA polymerase θ?,TMC64,0.9896369157665762,0.9272727272727272,10
40,Which human gene encode for DNA polymerase θ?,ContextCite100,0.9970688816632938,0.8303030303030302,10
40,Which human gene encode for DNA polymerase θ?,WSS100,0.9970688816632939,0.8303030303030302,10
40,Which human gene encode for DNA polymerase θ?,BetaShap (U)100,0.9282463350494139,0.8545454545454544,10
40,Which human gene encode for DNA polymerase θ?,TMC100,0.998008341409051,0.9515151515151514,10
40,Which human gene encode for DNA polymerase θ?,LOO,0.9636988304783156,0.0303030303030303,10
41,How does Rif1 regulate DNA replication?,ContextCite32,0.7069591516327496,0.4424242424242424,10
41,How does Rif1 regulate DNA replication?,WSS32,0.7069591516327487,0.4424242424242424,10
41,How does Rif1 regulate DNA replication?,BetaShap (U)32,0.8711587922070629,0.7575757575757575,10
41,How does Rif1 regulate DNA replication?,TMC32,0.9085614494942377,0.6727272727272726,10
41,How does Rif1 regulate DNA replication?,ContextCite64,0.9636570350232585,0.9393939393939393,10
41,How does Rif1 regulate DNA replication?,WSS64,0.9636570350232596,0.9393939393939393,10
41,How does Rif1 regulate DNA replication?,BetaShap (U)64,0.9532386265510542,0.7939393939393938,10
41,How does Rif1 regulate DNA replication?,TMC64,0.9878700508081688,0.9757575757575757,10
41,How does Rif1 regulate DNA replication?,ContextCite100,0.9407769577799159,0.9515151515151514,10
41,How does Rif1 regulate DNA replication?,WSS100,0.9407769577799162,0.9515151515151514,10
41,How does Rif1 regulate DNA replication?,BetaShap (U)100,0.7441798782655199,0.7454545454545454,10
41,How does Rif1 regulate DNA replication?,TMC100,0.9918629049813122,0.9636363636363635,10
41,How does Rif1 regulate DNA replication?,LOO,0.5750441294956055,0.6200636545536659,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite32,0.8353266402377846,0.7696969696969697,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS32,0.8353266402377835,0.7696969696969697,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)32,0.8555610727125642,0.6,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,TMC32,0.9004998232650276,0.7575757575757575,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,ContextCite64,0.9294072182498205,0.9030303030303028,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,WSS64,0.9294072182498208,0.9030303030303028,10
42,Summarize the function of DEAH helicase DHX36 and its role in G-quadruplex-dependent processes.,BetaShap (U)64,0.8847119351424759,0.8424242424242423,10
