Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_2,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
9,What is the population of the capital of the biggest country in Xylos-7?,KernelShap64,0.9949006349651831,0.8303030303030302,0.9942114036852657,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,WSS64,0.9935413265983314,0.8666666666666665,0.9942114036852657,0.7333333333333333,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,BetaShap (U)64,0.9520993560338188,0.7939393939393938,0.9999999999999998,0.6444444444444444,1.0,1.0,1.0,1.0,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,TMC64,0.991697564059072,0.8424242424242423,0.9942114036852657,0.6888888888888888,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,ContextCite100,0.9912264136913603,0.6121212121212121,0.9626532247717743,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,KernelShap100,0.9949420792223204,0.9151515151515152,0.9942114036852657,0.8222222222222221,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,WSS100,0.995225719903319,0.9151515151515152,0.9999999999999998,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,BetaShap (U)100,0.9505349715810208,0.6242424242424242,0.9999999999999998,0.4666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,TMC100,0.9952224779040638,0.8060606060606059,0.9942114036852657,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
9,What is the population of the capital of the biggest country in Xylos-7?,LOO,0.9905286782323528,0.35757575757575755,0.9942114036852657,0.19999999999999998,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
10,What's the weather like in the capital of Zhykara?,ContextCite32,0.98463656849911,0.8424242424242423,0.9913810876848717,0.6888888888888888,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,KernelShap32,0.9817667828601784,0.8545454545454544,0.9913810876848717,0.6888888888888888,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,WSS32,0.9425305724786369,0.9636363636363635,0.9990640538877645,0.911111111111111,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,BetaShap (U)32,0.8358155630332151,0.9151515151515152,0.9086543491558927,0.7777777777777777,0.0,1.0,1.0,0.8,1,1.0,10
10,What's the weather like in the capital of Zhykara?,TMC32,0.9592529748544162,0.9515151515151514,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,ContextCite64,0.988209148805807,0.9515151515151514,0.9990640538877645,0.8666666666666666,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,KernelShap64,0.9864567117898406,0.7939393939393938,0.9913810876848717,0.6,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,WSS64,0.9908185951470716,0.9272727272727272,0.9990640538877645,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,BetaShap (U)64,0.854607156172996,0.9151515151515152,0.8802502637118182,0.7777777777777777,0.0,0.5,1.0,0.8,1,1.0,10
10,What's the weather like in the capital of Zhykara?,TMC64,0.9820403756356423,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,ContextCite100,0.9889394460711219,0.9272727272727272,0.9990640538877645,0.8222222222222221,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,KernelShap100,0.9897922321550079,0.8787878787878788,0.9990640538877645,0.7333333333333333,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,WSS100,0.993196694167676,0.8909090909090909,0.9990640538877645,0.7777777777777777,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,BetaShap (U)100,0.8860643201732317,0.9393939393939393,0.8802502637118182,0.8222222222222221,0.0,0.5,1.0,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,TMC100,0.9889470539760687,0.9515151515151514,0.9990640538877645,0.8666666666666666,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
10,What's the weather like in the capital of Zhykara?,LOO,0.97396214798889,0.8181818181818182,0.9913810876848717,0.6444444444444444,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,ContextCite32,0.9811955995280679,0.6121212121212121,0.9964251526145211,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,KernelShap32,0.9821800046164515,0.3939393939393939,0.9882946849046381,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,WSS32,0.9700306766933418,0.2121212121212121,0.9882946849046381,0.15555555555555553,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,BetaShap (U)32,0.9775072283554078,0.7212121212121211,0.9972471163584213,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,TMC32,0.9805878887601543,0.7818181818181817,1.0,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,ContextCite64,0.9958468039120223,0.7575757575757575,0.9964251526145211,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,KernelShap64,0.9861920700538026,0.24848484848484845,0.9871274091569558,0.15555555555555553,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,WSS64,0.9962820010897322,0.6606060606060605,0.9972471163584213,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,BetaShap (U)64,0.9835735163681795,0.7818181818181817,0.9972471163584213,0.6,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,TMC64,0.9988183813628962,0.7939393939393938,1.0,0.6444444444444444,1.0,1.0,1.0,1.0,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,ContextCite100,0.9963011613188506,0.7696969696969697,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,KernelShap100,0.9931846286675485,0.32121212121212117,0.9886229394989218,0.28888888888888886,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,WSS100,0.9978380499008577,0.6363636363636362,0.9964251526145211,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,BetaShap (U)100,0.9836540949327713,0.8303030303030302,1.0,0.6888888888888888,1.0,1.0,1.0,1.0,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,TMC100,0.9988568873693929,0.7939393939393938,1.0,0.6444444444444444,1.0,1.0,1.0,1.0,1,1.0,10
11,What's the value of the element obtained by mixing Aethelite and Pyron?,LOO,0.9937865943912827,0.6848484848484848,0.9964251526145211,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,ContextCite32,0.9805468830548185,0.6727272727272726,1.0,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,KernelShap32,0.9948672993508099,0.6727272727272726,1.0,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,WSS32,0.9796249126326424,0.7212121212121211,1.0,0.6,1.0,1.0,1.0,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,BetaShap (U)32,0.9483808466936707,0.2606060606060606,1.0,0.15555555555555553,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,TMC32,0.9892656111308696,0.2121212121212121,1.0,0.1111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,ContextCite64,0.9938511644668372,0.7333333333333332,1.0,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,KernelShap64,0.9915042414058942,0.6727272727272726,1.0,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,WSS64,0.9973190406120498,0.6848484848484848,1.0,0.4666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,BetaShap (U)64,0.9110525485884287,0.6,1.0,0.4666666666666666,1.0,1.0,1.0,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,TMC64,0.9944501308089042,0.5515151515151515,1.0,0.4222222222222222,1.0,1.0,1.0,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,ContextCite100,0.9988931087452537,0.8181818181818182,1.0,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,KernelShap100,0.9972121736477875,0.7939393939393938,1.0,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,WSS100,0.9978913541382507,0.43030303030303024,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,BetaShap (U)100,0.9113784585615657,0.43030303030303024,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,TMC100,0.9851837227473542,0.6,1.0,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
12,What's the side effect of mixing Gravitium and Solara?,LOO,0.9943082974718274,0.6969696969696969,1.0,0.5555555555555555,1.0,1.0,1.0,0.6,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,ContextCite32,0.950205882370581,0.8181818181818182,1.0,0.6888888888888888,1.0,1.0,1.0,1.0,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,KernelShap32,0.949570086624575,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,WSS32,0.9179125351076648,0.6484848484848483,1.0,0.5111111111111111,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,BetaShap (U)32,0.961517173382044,0.6121212121212121,1.0,0.5111111111111111,1.0,1.0,1.0,0.6,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,TMC32,0.9891617378717913,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,0.6,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,ContextCite64,0.9769627719031571,0.8424242424242423,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,KernelShap64,0.982911881969853,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,WSS64,0.973695180379024,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,BetaShap (U)64,0.9554591056158361,0.5272727272727272,0.9474888385102584,0.4222222222222222,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,TMC64,0.9881384971335851,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,ContextCite100,0.9834910575317433,0.8666666666666665,1.0,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,KernelShap100,0.9922231494150459,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,WSS100,0.9853101591381784,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,BetaShap (U)100,0.9674341867256119,0.7818181818181817,0.963043902936937,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,TMC100,0.9911566121093837,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,0.6,1,1.0,10
13,What is the radius of the largest planet in the K'tharr System?,LOO,0.9829112206948534,0.7454545454545454,0.9669751560270307,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,ContextCite32,0.9926452273860986,0.8060606060606059,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,KernelShap32,0.9874772328057002,0.8424242424242423,1.0,0.7333333333333333,1.0,1.0,1.0,0.6,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,WSS32,0.8731331975128994,0.38181818181818183,0.9669476269034026,0.24444444444444444,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,BetaShap (U)32,0.9879552622153417,0.7939393939393938,0.9960840269422178,0.6444444444444444,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,TMC32,0.9952543353378235,0.8303030303030302,0.9960840269422178,0.6888888888888888,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,ContextCite64,0.9964882079761598,0.8787878787878788,1.0,0.8222222222222221,1.0,1.0,1.0,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,KernelShap64,0.9975084396769807,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,WSS64,0.9985969349227544,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,1.0,1.0,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,BetaShap (U)64,0.954797276104763,0.32121212121212117,0.9960840269422178,0.15555555555555553,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,TMC64,0.9937102696971761,0.5636363636363636,0.9960840269422178,0.4222222222222222,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,ContextCite100,0.998097401878437,0.7333333333333332,1.0,0.6,1.0,1.0,1.0,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,KernelShap100,0.9981577525764906,0.8181818181818182,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,WSS100,0.9981838824853863,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,BetaShap (U)100,0.8661399819288268,0.6121212121212121,0.9960840269422178,0.4666666666666666,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,TMC100,0.9942415188984066,0.6848484848484848,0.9960840269422178,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
14,What is the population of the smallest planet in the Lumina System?,LOO,0.9923969023426368,0.8181818181818182,0.9669476269034026,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,ContextCite32,0.993556733762753,0.8328305948416885,1.0000000000000002,0.7191465199607916,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,KernelShap32,0.9936444858493069,0.8545454545454544,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,WSS32,0.9911487661767563,0.8545454545454544,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,BetaShap (U)32,0.9867693163478908,0.9272727272727272,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1.0,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,TMC32,0.9884611521997934,0.9030303030303028,1.0000000000000002,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,ContextCite64,0.9933027231884564,0.709090909090909,1.0000000000000002,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,KernelShap64,0.9953592981308262,0.9272727272727272,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,WSS64,0.9885531059232596,0.5515151515151515,0.952441316768957,0.4222222222222222,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,BetaShap (U)64,0.9484204401632388,0.9151515151515152,0.8486946989876999,0.7777777777777777,1.0,0.5,0.6666666666666666,1.0,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,TMC64,0.9964115485815388,0.8909090909090909,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,ContextCite100,0.9928508193540156,0.8181818181818182,1.0000000000000002,0.6888888888888888,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,KernelShap100,0.9956235491110004,0.8424242424242423,1.0000000000000002,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,WSS100,0.9917158310342461,0.6606060606060605,1.0000000000000002,0.5111111111111111,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,BetaShap (U)100,0.8979098088088622,0.6606060606060605,0.9668309972235573,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,TMC100,0.9931480786786944,0.8787878787878788,1.0000000000000002,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
15,What is the title of the latest film starring the highest-paid actor on the planet Celestia?,LOO,0.962405170352557,0.7575757575757575,1.0000000000000002,0.6,1.0,1.0,1.0,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,ContextCite32,0.989388612787537,0.8181818181818182,0.9781129805248361,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,KernelShap32,0.9604724350435984,0.7696969696969697,0.9807354997419613,0.6444444444444444,1.0,0.5,1.0,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,WSS32,0.9486790020886217,0.309090909090909,0.9781129805248361,0.24444444444444444,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,BetaShap (U)32,0.9804135171640512,0.41818181818181815,0.9646536010302212,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,TMC32,0.9883961800838252,0.6,1.0,0.4666666666666666,1.0,1.0,1.0,0.6,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,ContextCite64,0.9875377150430089,0.6848484848484848,0.9783731916570382,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,KernelShap64,0.9927100855162111,0.6,1.0,0.4666666666666666,1.0,1.0,1.0,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,WSS64,0.9781640637570986,0.6848484848484848,1.0,0.5555555555555555,1.0,1.0,1.0,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,BetaShap (U)64,0.8944258713897197,0.5757575757575757,0.9646536010302212,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,TMC64,0.9929335844887919,0.7333333333333332,0.9781129805248361,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,ContextCite100,0.9863527599642602,0.6484848484848483,0.9646536010302212,0.5555555555555555,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,KernelShap100,0.9952993340648463,0.8303030303030302,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,WSS100,0.9875780221671805,0.7333333333333332,0.9783731916570382,0.6,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,BetaShap (U)100,0.9449042193362109,0.8424242424242423,0.976088388034411,0.6888888888888888,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,TMC100,0.9952683787674457,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1,1.0,10
16,What is the salary of the most popular actor on the planet Aethelon?,LOO,0.9808563114061349,0.24848484848484845,0.976088388034411,0.15555555555555553,1.0,1.0,0.6666666666666666,0.4,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,ContextCite32,0.9883534727718081,0.19999999999999998,0.9937587062751068,0.15555555555555553,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,KernelShap32,0.9814879837831292,0.8060606060606059,0.9943902562540375,0.6444444444444444,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,WSS32,0.9284135799911093,0.6121212121212121,0.9937587062751068,0.5111111111111111,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,BetaShap (U)32,0.9870530064920101,0.4666666666666666,0.9937587062751068,0.37777777777777777,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,TMC32,0.9836217247025902,0.5515151515151515,0.9937587062751068,0.4666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,ContextCite64,0.9967018668471915,0.4424242424242424,0.9998536739718433,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,KernelShap64,0.9922211911988088,0.6363636363636362,0.9943902562540375,0.5111111111111111,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,WSS64,0.9841726840502042,0.6,1.0,0.5111111111111111,1.0,1.0,1.0,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,BetaShap (U)64,0.9667070663378066,0.7939393939393938,0.9937587062751068,0.6444444444444444,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,TMC64,0.99778372313433,0.6121212121212121,1.0,0.5111111111111111,1.0,1.0,1.0,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,ContextCite100,0.9957936782354253,0.5030303030303029,0.9937587062751068,0.37777777777777777,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,KernelShap100,0.9943364286516356,0.5515151515151515,0.9937587062751068,0.4666666666666666,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,WSS100,0.9975158374861408,0.8060606060606059,0.9943902562540375,0.6,1.0,1.0,0.6666666666666666,1.0,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,BetaShap (U)100,0.9046240263075482,0.8060606060606059,0.9998536739718433,0.6888888888888888,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,TMC100,0.9975935681797555,0.709090909090909,0.9937587062751068,0.5555555555555555,1.0,1.0,0.6666666666666666,0.8,1,1.0,10
17,What is the title of the first album by the most popular Chrono-Wave musician on Riven Prime?,LOO,0.9880553081427585,0.5515151515151515,0.9937587062751068,0.37777777777777777,1.0,1.0,0.6666666666666666,0.6,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,ContextCite32,0.9766510876528384,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,KernelShap32,0.9848340823037407,0.7575757575757575,1.0,0.6444444444444444,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,WSS32,0.9452417023739657,0.8303030303030302,1.0,0.6888888888888888,1.0,1.0,1.0,1.0,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,BetaShap (U)32,0.8668572964102489,0.10303030303030303,0.8911202504191986,-0.022222222222222223,1.0,0.5,0.6666666666666666,0.4,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,TMC32,0.9823367788049391,0.6363636363636362,1.0,0.5111111111111111,1.0,1.0,1.0,0.6,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,ContextCite64,0.9854089224727235,0.8545454545454544,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,KernelShap64,0.9969249796368206,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,0.8,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,WSS64,0.9771094416554242,0.9030303030303028,1.0,0.8222222222222221,1.0,1.0,1.0,1.0,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,BetaShap (U)64,0.7152971812899818,0.29696969696969694,0.8911202504191986,0.15555555555555553,1.0,0.5,0.6666666666666666,0.4,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,TMC64,0.9922576226071873,0.7454545454545454,1.0,0.6,1.0,1.0,1.0,0.6,1,1.0,10
18,What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,ContextCite100,0.9901266607649248,0.8545454545454544,1.0,0.7333333333333333,1.0,1.0,1.0,0.8,1,1.0,10
